Fp1;Fp2;F3;F4;F7;F8;T3;T4;C3;C4;T5;T6;P3;P4;O1;O2;Fz;Cz;Pz
0.0;1.0124848386783136;0.8034550236157393;0.926490684461249;0.8211746483851262;1.1475543252674394;1.0510952411927967;1.1935287961209713;1.0157995333961947;1.06762156286074;1.2012543751093818;1.3683843634918327;1.214561500562779;1.2739223698514848;1.3699946789256983;1.3858263897019836;0.8724859800824677;1.0069974029964195;1.229327120789573
1.0124848386783136;0.0;0.9014411992303712;0.796275824628743;1.1080115700544384;0.8474330544156488;1.1971574238513893;1.068752145568857;1.0635354551923415;0.9937380558044114;1.3362400354106883;1.2795335641288343;1.2460696426464095;1.2293539134936808;1.3930170508774429;1.3632863094499614;0.8251542884317369;1.0037514373738838;1.2268455990419267
0.8034550236157393;0.9014411992303712;0.0;0.649791297035158;0.7781679413402156;0.9935561112248952;0.8512553119097979;1.0301445031193326;0.6717522619617184;0.7934664886924918;1.0812503716615594;1.2678219114444167;1.0259005813415862;1.0950571791668542;1.267225521542098;1.276436588578077;0.4885021477246077;0.6811454824511451;1.045912552739873
0.926490684461249;0.796275824628743;0.649791297035158;0.0;1.0055457720767278;0.8057448025945487;1.0277830852481171;0.864167515258494;0.8026903658532112;0.6927317313124131;1.2136354298448837;1.1659988232738079;1.0950185227672766;1.0562518043938534;1.2990020143615224;1.2693659371896002;0.49827010403419353;0.6834672769339851;1.0598098148201942
0.8211746483851262;1.1080115700544384;0.7781679413402156;1.0055457720767278;0.0;1.1927215166675187;0.980211883523132;1.230512029518296;0.9706761917594128;1.0909941557445821;1.121874850235004;1.3915329732719455;1.1689283436573978;1.2490084749379577;1.3356398409511765;1.3624668055760654;0.9089246109198169;1.0123625132561829;1.2045332392363817
1.1475543252674394;0.8474330544156488;0.9935561112248952;0.8057448025945487;1.1927215166675187;0.0;1.2315928025608804;0.9668566852771755;1.0914383652259878;0.9779347015641237;1.3582531405958038;1.2053442931452156;1.2615074499311616;1.2034870485502087;1.394101122212323;1.3571468673545453;0.9032191636398494;1.0183716679340793;1.2294675748742234
1.0510952411927967;1.1971574238513893;0.8512553119097979;1.0277830852481171;0.980211883523132;1.2315928025608804;0.0;1.1412750812492123;0.7188936284400366;0.9689873530278601;0.7839065328180125;1.2611566877985987;0.8392123660132118;1.0596204613433147;1.0962306223195732;1.192200050794678;0.9494016311431488;0.8657192703893608;0.9717929051573927
1.1935287961209713;1.068752145568857;1.0301445031193326;0.864167515258494;1.230512029518296;0.9668566852771755;1.1412750812492123;0.0;0.9654000960286166;0.7231056573337775;1.2189246027837384;0.8580846640670472;1.0525526810820092;0.868053461451032;1.1874451137739859;1.1043778883169204;0.9520817800207586;0.856018015081385;0.9743117984372064
1.0157995333961947;1.0635354551923415;0.6717522619617184;0.8026903658532112;0.9706761917594128;1.0914383652259878;0.7188936284400366;0.9654000960286166;0.0;0.6653665929230415;0.8932655523794905;1.1512960761764424;0.7260017892950531;0.8661865262652847;1.0356844965484515;1.0908734670499844;0.7291586766826106;0.5048576689906159;0.782545682430261
1.06762156286074;0.9937380558044114;0.7934664886924918;0.6927317313124131;1.0909941557445821;0.9779347015641237;0.9689873530278601;0.7231056573337775;0.6653665929230415;0.0;1.091538319456504;0.9630345461427455;0.865873467249056;0.7408534248806764;1.0970422733481748;1.042675995920651;0.7145663702296847;0.4931497297559636;0.7838895983858476
1.2012543751093818;1.3362400354106883;1.0812503716615594;1.2136354298448837;1.121874850235004;1.3582531405958038;0.7839065328180125;1.2189246027837384;0.8932655523794905;1.091538319456504;0.0;1.2141530583485565;0.7422690437053839;1.030781585825592;0.8850157321745882;1.0779629820456482;1.162977516187446;1.0372399824310727;0.9321970859639552
1.3683843634918327;1.2795335641288343;1.2678219114444167;1.1659988232738079;1.3915329732719455;1.2053442931452156;1.2611566877985987;0.8580846640670472;1.1512960761764424;0.9630345461427455;1.2141530583485565;0.0;1.0616611557437265;0.7971737009462105;1.0557765123311436;0.8887188408193045;1.2234870658249017;1.0908380716544939;0.9843273371012816
1.214561500562779;1.2460696426464095;1.0259005813415862;1.0950185227672766;1.1689283436573978;1.2615074499311616;0.8392123660132118;1.0525526810820092;0.7260017892950531;0.865873467249056;0.7422690437053839;1.0616611557437265;0.0;0.7014761002387184;0.6215831975555288;0.8118812559575056;1.0645813811016658;0.8142521408571869;0.5422307280305703
1.2739223698514848;1.2293539134936808;1.0950571791668542;1.0562518043938534;1.2490084749379577;1.2034870485502087;1.0596204613433147;0.868053461451032;0.8661865262652847;0.7408534248806764;1.030781585825592;0.7971737009462105;0.7014761002387184;0.0;0.7899879503269928;0.630460801378814;1.0769982362466162;0.8073641930757801;0.5454910451182627
1.3699946789256983;1.3930170508774429;1.267225521542098;1.2990020143615224;1.3356398409511765;1.394101122212323;1.0962306223195732;1.1874451137739859;1.0356844965484515;1.0970422733481748;0.8850157321745882;1.0557765123311436;0.6215831975555288;0.7899879503269928;0.0;0.6520132045634723;1.2884681468749213;1.096388784718579;0.7006242343057181
1.3858263897019836;1.3632863094499614;1.276436588578077;1.2693659371896002;1.3624668055760654;1.3571468673545453;1.192200050794678;1.1043778883169204;1.0908734670499844;1.042675995920651;1.0779629820456482;0.8887188408193045;0.8118812559575056;0.630460801378814;0.6520132045634723;0.0;1.2777032452886645;1.087730386697991;0.7234989405877746
0.8724859800824677;0.8251542884317369;0.4885021477246077;0.49827010403419353;0.9089246109198169;0.9032191636398494;0.9494016311431488;0.9520817800207586;0.7291586766826106;0.7145663702296847;1.162977516187446;1.2234870658249017;1.0645813811016658;1.0769982362466162;1.2884681468749213;1.2777032452886645;0.0;0.637572262662905;1.0476629034994516
1.0069974029964195;1.0037514373738838;0.6811454824511451;0.6834672769339851;1.0123625132561829;1.0183716679340793;0.8657192703893608;0.856018015081385;0.5048576689906159;0.4931497297559636;1.0372399824310727;1.0908380716544939;0.8142521408571869;0.8073641930757801;1.096388784718579;1.087730386697991;0.637572262662905;0.0;0.7615943491283175
1.229327120789573;1.2268455990419267;1.045912552739873;1.0598098148201942;1.2045332392363817;1.2294675748742234;0.9717929051573927;0.9743117984372064;0.782545682430261;0.7838895983858476;0.9321970859639552;0.9843273371012816;0.5422307280305703;0.5454910451182627;0.7006242343057181;0.7234989405877746;1.0476629034994516;0.7615943491283175;0.0
