Fp1;Fp2;F3;F4;F7;F8;T3;T4;C3;C4;T5;T6;P3;P4;O1;O2;Fz;Cz;Pz
0.0;0.8472296923152001;0.773739257236217;0.9222295446900037;0.8399407441493786;1.0501459991077617;1.0266616503025967;1.1954455838812503;1.0161545489535968;1.0615718942266015;1.1761727896775878;1.2862562558922925;1.1908642539904164;1.2123805706186963;1.296184617115744;1.3378525244672808;0.8626963808647867;1.002443090916514;1.1857148071686658
0.8472296923152001;0.0;0.8466048251531596;0.83727649206565;1.027887916124299;0.7719258347920066;1.1186370565785186;1.1250170441562173;1.055935609457763;1.0119678525058284;1.2496213841301556;1.2304152874971948;1.2234957923173417;1.1979207123557774;1.3226623860236448;1.3265223422963142;0.8614741787901183;1.0029802578422296;1.1963855982655995
0.773739257236217;0.8466048251531596;0.0;0.6379322584261202;0.8089727245788619;0.9358941866135068;0.8345049388988013;1.0507128088044442;0.7010907368704312;0.8034453721143449;1.0751800741863011;1.206447746231956;1.0177588143427665;1.0637370336019938;1.199488489470257;1.2369590113548168;0.5254765031790007;0.7070088858802316;1.0184926553138722
0.9222295446900037;0.83727649206565;0.6379322584261202;0.0;0.9838781889602337;0.8291683841266281;0.9746224838619749;0.8687051753678852;0.7668641010570354;0.659626328548787;1.1436634505815335;1.0737853612675836;1.0430416023525981;0.9738778247487796;1.1869319098573636;1.195094485830007;0.4668173891105466;0.6583675526135887;0.9905474672124225
0.8399407441493786;1.027887916124299;0.8089727245788619;0.9838781889602337;0.0;1.1290290701833658;1.0000307293111437;1.2212767480445321;0.9990495532192261;1.089532565970352;1.1612841041680295;1.3159905946230992;1.193159891243685;1.2443106208621029;1.3038518721692662;1.348719202756976;0.9504149593658655;1.0507581342165522;1.198735323080364
1.0501459991077617;0.7719258347920066;0.9358941866135068;0.8291683841266281;1.1290290701833658;0.0;1.1605610980668284;1.0370070617065976;1.065183839156063;0.9764893265610912;1.2813623650094421;1.1363396771758265;1.2097434579266815;1.1573181397199515;1.305044345678265;1.2804140342926116;0.8854222072505353;1.0036471708190304;1.173320536605263
1.0266616503025967;1.1186370565785186;0.8345049388988013;0.9746224838619749;1.0000307293111437;1.1605610980668284;0.0;1.1399802611467371;0.7137060050198845;0.9318099531964631;0.7597474331478276;1.2098006593962847;0.8316469414344322;1.0177811055231059;1.0254063924424532;1.1377327210790764;0.9404092627553862;0.8523426326727627;0.9297271563047401
1.1954455838812503;1.1250170441562173;1.0507128088044442;0.8687051753678852;1.2212767480445321;1.0370070617065976;1.1399802611467371;0.0;0.9765042898478496;0.7934169857491898;1.1749130834430104;0.8342056402061303;1.0642288671154412;0.8855629680516781;1.1451203045338085;1.0889274109565756;0.9877904812322577;0.8971211242215634;0.9920816491524238
1.0161545489535968;1.055935609457763;0.7010907368704312;0.7668641010570354;0.9990495532192261;1.065183839156063;0.7137060050198845;0.9765042898478496;0.0;0.6472254510120379;0.8745558260763604;1.065509336430536;0.7392109353859757;0.8140806805195933;0.954249933894799;1.0334615923748427;0.7496883991076647;0.5165133250456735;0.7295528094561449
1.0615718942266015;1.0119678525058284;0.8034453721143449;0.659626328548787;1.089532565970352;0.9764893265610912;0.9318099531964631;0.7934169857491898;0.6472254510120379;0.0;1.0623979020634493;0.8963747035561924;0.8526728620291246;0.6968478246346932;0.9926823818673685;0.9838862808638863;0.7121917366026602;0.5079040077734811;0.7303628959335218
1.1761727896775878;1.2496213841301556;1.0751800741863011;1.1436634505815335;1.1612841041680295;1.2813623650094421;0.7597474331478276;1.1749130834430104;0.8745558260763604;1.0623979020634493;0.0;1.1967573131309885;0.7727560570474955;1.0129403894838034;0.8847761624300123;1.0486620972266365;1.132817076141656;1.014740306029472;0.9051936708551945
1.2862562558922925;1.2304152874971948;1.206447746231956;1.0737853612675836;1.3159905946230992;1.1363396771758265;1.2098006593962847;0.8342056402061303;1.065509336430536;0.8963747035561924;1.1967573131309885;0.0;1.0449686737781305;0.7667481211707232;1.0229641806139065;0.8892838979858171;1.145835979890637;1.0209126073009855;0.9410126848909115
1.1908642539904164;1.2234957923173417;1.0177588143427665;1.0430416023525981;1.193159891243685;1.2097434579266815;0.8316469414344322;1.0642288671154412;0.7392109353859757;0.8526728620291246;0.7727560570474955;1.0449686737781305;0.0;0.7448582556986745;0.6711810404304546;0.826479487011318;1.0538642353285896;0.8176090441525368;0.6076194556415133
1.2123805706186963;1.1979207123557774;1.0637370336019938;0.9738778247487796;1.2443106208621029;1.1573181397199515;1.0177811055231059;0.8855629680516781;0.8140806805195933;0.6968478246346932;1.0129403894838034;0.7667481211707232;0.7448582556986745;0.0;0.7371796331630096;0.655676963072408;1.02485168541146;0.7548241386211675;0.5342550342725444
1.296184617115744;1.3226623860236448;1.199488489470257;1.1869319098573636;1.3038518721692662;1.305044345678265;1.0254063924424532;1.1451203045338085;0.954249933894799;0.9926823818673685;0.8847761624300123;1.0229641806139065;0.6711810404304546;0.7371796331630096;0.0;0.6042823564119578;1.2018035140342882;0.9950638438884194;0.6133903761241851
1.3378525244672808;1.3265223422963142;1.2369590113548168;1.195094485830007;1.348719202756976;1.2804140342926116;1.1377327210790764;1.0889274109565756;1.0334615923748427;0.9838862808638863;1.0486620972266365;0.8892838979858171;0.826479487011318;0.655676963072408;0.6042823564119578;0.0;1.231389092056174;1.0265531904862946;0.6645220623517165
